LAT,LON,UTCTIMESOD,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
-65.401777,98.732295,10063.7355,  0.00,1430.0433,2019111501001,1440.62,1440.62,1
-65.401810,98.731984,10063.8418,  0.00,1428.8759,2019111501001,1438.06,1438.06,1
-65.401844,98.731672,10063.9482,  0.00,1427.7088,2019111501001,1435.06,1435.06,1
-65.401877,98.731361,10064.0546,  0.00,1426.5418,2019111501001,1432.50,1432.50,1
-65.401911,98.731049,10064.1609,  0.00,1425.3751,2019111501001,1432.35,1432.35,1
-65.401945,98.730738,10064.2673,  0.00,1424.2089,2019111501001,1432.35,1432.35,1
-65.401978,98.730426,10064.3736,  0.00,1423.0430,2019111501001,1432.35,1432.35,1
-65.402012,98.730115,10064.4800,  0.00,1421.8775,2019111501001,1432.35,1432.35,1
-65.402046,98.729803,10064.5863,  0.00,1420.7120,2019111501001,1432.26,1432.26,1
-65.402080,98.729492,10064.6926,  0.00,1419.5466,2019111501001,1430.35,1430.35,1
-65.402114,98.729181,10064.7990,  0.00,1418.3812,2019111501001,1427.41,1427.41,1
-65.402149,98.728870,10064.9053,  0.00,1417.2157,2019111501001,1424.52,1424.52,1
-65.402183,98.728559,10065.0116,  0.00,1416.0501,2019111501001,1424.05,1424.05,1
-65.402218,98.728248,10065.1179,  0.00,1414.8843,2019111501001,1424.02,1424.02,1
-65.402252,98.727937,10065.2242,  0.00,1413.7181,2019111501001,1424.01,1424.01,1
-65.402287,98.727626,10065.3304,  0.00,1412.5513,2019111501001,1424.01,1424.01,1
-65.402322,98.727316,10065.4367,  0.00,1411.3841,2019111501001,1423.93,1423.93,1
-65.402357,98.727005,10065.5430,  0.00,1410.2162,2019111501001,1422.58,1422.58,1
-65.402392,98.726695,10065.6493,  0.00,1409.0480,2019111501001,1419.78,1419.78,1
-65.402427,98.726384,10065.7555,  0.00,1407.8793,2019111501001,1416.91,1416.91,1
-65.402463,98.726074,10065.8618,  0.00,1406.7103,2019111501001,1415.83,1415.83,1
-65.402498,98.725764,10065.9680,  0.00,1405.5406,2019111501001,1415.69,1415.69,1
-65.402534,98.725453,10066.0743,  0.00,1404.3701,2019111501001,1415.45,1415.45,1
-65.402570,98.725143,10066.1805,  0.00,1403.1988,2019111501001,1412.92,1412.92,1
-65.402606,98.724833,10066.2867,  0.00,1402.0266,2019111501001,1409.97,1409.97,1
-65.402642,98.724524,10066.3930,  0.00,1400.8535,2019111501001,1407.78,1407.78,1
-65.402679,98.724214,10066.4992,  0.00,1399.6798,2019111501001,1407.38,1407.38,1
-65.402715,98.723904,10066.6054,  0.00,1398.5052,2019111501001,1407.22,1407.22,1
-65.402752,98.723595,10066.7116,  0.00,1397.3297,2019111501001,1405.81,1405.81,1
-65.402789,98.723285,10066.8178,  0.00,1396.1530,2019111501001,1403.06,1403.06,1
-65.402826,98.722976,10066.9239,  0.00,1394.9752,2019111501001,1400.26,1400.26,1
-65.402863,98.722667,10067.0301,  0.00,1393.7959,2019111501001,1399.21,1399.21,1
-65.402900,98.722358,10067.1363,  0.00,1392.6153,2019111501001,1399.04,1399.04,1
-65.402938,98.722049,10067.2424,  0.00,1391.4333,2019111501001,1399.03,1399.03,1
-65.402976,98.721740,10067.3486,  0.00,1390.2501,2019111501001,1399.03,1399.03,1
-65.403014,98.721432,10067.4547,  0.00,1389.0654,2019111501001,1399.03,1399.03,1
-65.403052,98.721123,10067.5609,  0.00,1387.8792,2019111501001,1399.03,1399.03,1
-65.403090,98.720815,10067.6670,  0.00,1386.6915,2019111501001,1399.03,1399.03,1
-65.403129,98.720507,10067.7731,  0.00,1385.5020,2019111501001,1399.03,1399.03,1
-65.403168,98.720199,10067.8792,  0.00,1384.3110,2019111501001,1399.03,1399.03,1
-65.403207,98.719891,10067.9853,  0.00,1383.1187,2019111501001,1399.03,1399.03,1
-65.403246,98.719583,10068.0914,  0.00,1381.9252,2019111501001,1398.75,1398.75,1
-65.403285,98.719276,10068.1975,  0.00,1380.7307,2019111501001,1396.80,1396.80,1
-65.403325,98.718968,10068.3036,  0.00,1379.5354,2019111501001,1393.99,1393.99,1
-65.403365,98.718661,10068.4096,  0.00,1378.3392,2019111501001,1391.48,1391.48,1
-65.403405,98.718354,10068.5157,  0.00,1377.1423,2019111501001,1390.77,1390.77,1
-65.403445,98.718047,10068.6218,  0.00,1375.9448,2019111501001,1390.58,1390.58,1
-65.403485,98.717741,10068.7278,  0.00,1374.7467,2019111501001,1389.57,1389.57,1
-65.403526,98.717434,10068.8338,  0.00,1373.5482,2019111501001,1387.10,1387.10,1
-65.403567,98.717128,10068.9398,  0.00,1372.3493,2019111501001,1384.35,1384.35,1
-65.403609,98.716822,10069.0458,  0.00,1371.1499,2019111501001,1382.79,1382.79,1
-65.403650,98.716516,10069.1518,  0.00,1369.9496,2019111501001,1382.41,1382.41,1
-65.403692,98.716210,10069.2578,  0.00,1368.7487,2019111501001,1382.05,1382.05,1
-65.403734,98.715904,10069.3638,  0.00,1367.5469,2019111501001,1380.14,1380.14,1
-65.403776,98.715599,10069.4698,  0.00,1366.3446,2019111501001,1377.35,1377.35,1
-65.403819,98.715294,10069.5757,  0.00,1365.1417,2019111501001,1374.94,1374.94,1
-65.403861,98.714989,10069.6817,  0.00,1363.9389,2019111501001,1374.14,1374.14,1
-65.403904,98.714684,10069.7877,  0.00,1362.7359,2019111501001,1373.90,1373.90,1
-65.403948,98.714380,10069.8936,  0.00,1361.5333,2019111501001,1372.86,1372.86,1
-65.403991,98.714075,10069.9995,  0.00,1360.3313,2019111501001,1370.46,1370.46,1
-65.404035,98.713771,10070.1055,  0.00,1359.1304,2019111501001,1367.76,1367.76,1
-65.404079,98.713468,10070.2114,  0.00,1357.9308,2019111501001,1366.19,1366.19,1
-65.404124,98.713164,10070.3173,  0.00,1356.7331,2019111501001,1365.76,1365.76,1
-65.404169,98.712861,10070.4232,  0.00,1355.5371,2019111501001,1365.35,1365.35,1
-65.404214,98.712558,10070.5291,  0.00,1354.3431,2019111501001,1363.49,1363.49,1
-65.404259,98.712255,10070.6349,  0.00,1353.1509,2019111501001,1360.75,1360.75,1
-65.404305,98.711952,10070.7408,  0.00,1351.9608,2019111501001,1358.39,1358.39,1
-65.404351,98.711650,10070.8467,  0.00,1350.7722,2019111501001,1357.51,1357.51,1
-65.404397,98.711348,10070.9525,  0.00,1349.5854,2019111501001,1357.40,1357.40,1
-65.404443,98.711046,10071.0583,  0.00,1348.3998,2019111501001,1357.40,1357.40,1
-65.404490,98.710745,10071.1642,  0.00,1347.2157,2019111501001,1357.40,1357.40,1
-65.404537,98.710443,10071.2700,  0.00,1346.0325,2019111501001,1357.12,1357.12,1
-65.404585,98.710142,10071.3758,  0.00,1344.8502,2019111501001,1355.68,1355.68,1
-65.404632,98.709841,10071.4816,  0.00,1343.6688,2019111501001,1353.13,1353.13,1
-65.404680,98.709541,10071.5875,  0.00,1342.4886,2019111501001,1350.56,1350.56,1
-65.404728,98.709241,10071.6933,  0.00,1341.3092,2019111501001,1349.33,1349.33,1
-65.404777,98.708941,10071.7991,  0.00,1340.1313,2019111501001,1349.08,1349.08,1
-65.404826,98.708641,10071.9049,  0.00,1338.9546,2019111501001,1349.07,1349.07,1
-65.404875,98.708341,10072.0106,  0.00,1337.7794,2019111501001,1349.07,1349.07,1
-65.404924,98.708042,10072.1164,  0.00,1336.6053,2019111501001,1348.89,1348.89,1
-65.404974,98.707743,10072.2222,  0.00,1335.4323,2019111501001,1347.86,1347.86,1
-65.405024,98.707445,10072.3279,  0.00,1334.2606,2019111501001,1345.58,1345.58,1
-65.405074,98.707146,10072.4337,  0.00,1333.0902,2019111501001,1342.95,1342.95,1
-65.405125,98.706848,10072.5394,  0.00,1331.9213,2019111501001,1341.32,1341.32,1
-65.405176,98.706551,10072.6451,  0.00,1330.7536,2019111501001,1340.80,1340.80,1
-65.405227,98.706253,10072.7508,  0.00,1329.5873,2019111501001,1340.33,1340.33,1
-65.405278,98.705956,10072.8566,  0.00,1328.4219,2019111501001,1338.60,1338.60,1
-65.405330,98.705659,10072.9623,  0.00,1327.2570,2019111501001,1335.94,1335.94,1
-65.405382,98.705362,10073.0680,  0.00,1326.0929,2019111501001,1333.61,1333.61,1
-65.405434,98.705066,10073.1737,  0.00,1324.9296,2019111501001,1332.58,1332.58,1
-65.405487,98.704770,10073.2794,  0.00,1323.7673,2019111501001,1332.41,1332.41,1
-65.405540,98.704474,10073.3851,  0.00,1322.6060,2019111501001,1332.41,1332.41,1
-65.405593,98.704179,10073.4907,  0.00,1321.4453,2019111501001,1332.41,1332.41,1
-65.405646,98.703883,10073.5964,  0.00,1320.2858,2019111501001,1332.12,1332.12,1
-65.405700,98.703588,10073.7021,  0.00,1319.1272,2019111501001,1330.78,1330.78,1
-65.405754,98.703294,10073.8078,  0.00,1317.9697,2019111501001,1328.32,1328.32,1
-65.405808,98.702999,10073.9135,  0.00,1316.8137,2019111501001,1325.79,1325.79,1
-65.405863,98.702705,10074.0191,  0.00,1315.6595,2019111501001,1324.43,1324.43,1
-65.405918,98.702411,10074.1247,  0.00,1314.5070,2019111501001,1324.04,1324.04,1
-65.405973,98.702118,10074.2304,  0.00,1313.3566,2019111501001,1323.37,1323.37,1
-65.406028,98.701825,10074.3360,  0.00,1312.2080,2019111501001,1321.45,1321.45,1
-65.406084,98.701532,10074.4416,  0.00,1311.0609,2019111501001,1318.81,1318.81,1
-65.406140,98.701239,10074.5473,  0.00,1309.9156,2019111501001,1316.77,1316.77,1
-65.406196,98.700947,10074.6529,  0.00,1308.7724,2019111501001,1315.91,1315.91,1
-65.406252,98.700655,10074.7585,  0.00,1307.6309,2019111501001,1315.76,1315.76,1
-65.406309,98.700363,10074.8641,  0.00,1306.4911,2019111501001,1315.76,1315.76,1
-65.406366,98.700072,10074.9697,  0.00,1305.3526,2019111501001,1315.76,1315.76,1
-65.406423,98.699781,10075.0753,  0.00,1304.2152,2019111501001,1315.36,1315.36,1
-65.406481,98.699490,10075.1809,  0.00,1303.0791,2019111501001,1313.77,1313.77,1
-65.406538,98.699200,10075.2865,  0.00,1301.9441,2019111501001,1311.19,1311.19,1
-65.406597,98.698909,10075.3921,  0.00,1300.8105,2019111501001,1308.83,1308.83,1
-65.406655,98.698619,10075.4977,  0.00,1299.6783,2019111501001,1307.66,1307.66,1
-65.406713,98.698330,10075.6033,  0.00,1298.5474,2019111501001,1307.42,1307.42,1
-65.406772,98.698041,10075.7089,  0.00,1297.4177,2019111501001,1307.42,1307.42,1
-65.406832,98.697752,10075.8144,  0.00,1296.2891,2019111501001,1307.42,1307.42,1
-65.406891,98.697463,10075.9200,  0.00,1295.1616,2019111501001,1307.15,1307.15,1
-65.406951,98.697175,10076.0256,  0.00,1294.0356,2019111501001,1305.93,1305.93,1
-65.407011,98.696887,10076.1311,  0.00,1292.9112,2019111501001,1303.60,1303.60,1
-65.407071,98.696599,10076.2367,  0.00,1291.7884,2019111501001,1301.07,1301.07,1
-65.407131,98.696312,10076.3422,  0.00,1290.6671,2019111501001,1299.57,1299.57,1
-65.407192,98.696025,10076.4478,  0.00,1289.5473,2019111501001,1299.09,1299.09,1
-65.407253,98.695738,10076.5533,  0.00,1288.4284,2019111501001,1298.47,1298.47,1
-65.407314,98.695452,10076.6589,  0.00,1287.3105,2019111501001,1296.70,1296.70,1
-65.407376,98.695166,10076.7644, 96.89,1286.1934,2019111501001,1294.10,1390.99,1
-65.407438,98.694880,10076.8699,297.26,1285.0771,2019111501001,1291.96,1589.21,1
-65.407500,98.694595,10076.9755,390.79,1283.9611,2019111501001,1290.97,1681.75,1
-65.407562,98.694310,10077.0810,389.44,1282.8454,2019111501001,1290.77,1680.21,1
-65.407625,98.694025,10077.1866,387.70,1281.7295,2019111501001,1290.77,1678.47,1
-65.407688,98.693741,10077.2921,384.46,1280.6136,2019111501001,1290.77,1675.24,1
-65.407751,98.693457,10077.3976,380.55,1279.4978,2019111501001,1290.41,1670.96,1
-65.407815,98.693173,10077.5032,377.83,1278.3820,2019111501001,1288.98,1666.81,1
-65.407878,98.692890,10077.6087,376.32,1277.2663,2019111501001,1286.49,1662.81,1
-65.407942,98.692607,10077.7142,374.17,1276.1505,2019111501001,1284.06,1658.23,1
-65.408007,98.692324,10077.8197,370.79,1275.0347,2019111501001,1282.75,1653.54,1
-65.408071,98.692042,10077.9252,367.44,1273.9185,2019111501001,1282.45,1649.89,1
-65.408136,98.691760,10078.0307,364.52,1272.8022,2019111501001,1282.45,1646.97,1
-65.408201,98.691478,10078.1362,361.28,1271.6856,2019111501001,1282.45,1643.74,1
-65.408266,98.691197,10078.2417,358.35,1270.5690,2019111501001,1282.45,1640.80,1
-65.408332,98.690916,10078.3472,356.88,1269.4522,2019111501001,1282.45,1639.34,1
-65.408398,98.690636,10078.4526,356.59,1268.3351,2019111501001,1282.45,1639.05,1
-65.408464,98.690356,10078.5581,356.01,1267.2174,2019111501001,1282.45,1638.46,1
-65.408530,98.690076,10078.6636,353.37,1266.0986,2019111501001,1282.45,1635.82,1
-65.408597,98.689797,10078.7691,348.38,1264.9790,2019111501001,1282.45,1630.83,1
-65.408664,98.689517,10078.8746,342.81,1263.8583,2019111501001,1282.45,1625.26,1
-65.408731,98.689239,10078.9800,337.83,1262.7367,2019111501001,1282.45,1620.28,1
-65.408798,98.688960,10079.0855,333.43,1261.6140,2019111501001,1282.45,1615.88,1
-65.408866,98.688682,10079.1910,330.20,1260.4904,2019111501001,1282.45,1612.65,1
-65.408934,98.688405,10079.2965,328.44,1259.3656,2019111501001,1282.45,1610.89,1
-65.409002,98.688127,10079.4019,326.97,1258.2395,2019111501001,1282.45,1609.42,1
-65.409070,98.687850,10079.5074,325.21,1257.1125,2019111501001,1282.45,1607.67,1
-65.409139,98.687574,10079.6128,324.04,1255.9845,2019111501001,1282.45,1606.49,1
-65.409208,98.687298,10079.7183,324.94,1254.8558,2019111501001,1280.33,1605.28,1
-65.409277,98.687022,10079.8237,329.99,1253.7263,2019111501001,1271.37,1601.36,1
-65.409346,98.686746,10079.9291,339.13,1252.5960,2019111501001,1254.63,1593.76,1
-65.409416,98.686471,10080.0346,347.88,1251.4649,2019111501001,1237.01,1584.90,1
-65.409486,98.686197,10080.1400,351.92,1250.3329,2019111501001,1226.72,1578.65,1
-65.409556,98.685922,10080.2454,352.25,1249.2004,2019111501001,1224.05,1576.31,1
-65.409627,98.685648,10080.3508,352.34,1248.0675,2019111501001,1223.37,1575.71,1
-65.409697,98.685375,10080.4562,353.36,1246.9341,2019111501001,1221.57,1574.92,1
-65.409768,98.685102,10080.5617,354.90,1245.8005,2019111501001,1218.84,1573.73,1
-65.409840,98.684829,10080.6671,356.59,1244.6662,2019111501001,1215.83,1572.42,1
-65.409911,98.684556,10080.7725,358.29,1243.5313,2019111501001,1212.82,1571.10,1
-65.409983,98.684284,10080.8779,359.83,1242.3959,2019111501001,1210.07,1569.91,1
-65.410055,98.684012,10080.9833,360.85,1241.2601,2019111501001,1208.26,1569.12,1
-65.410127,98.683741,10081.0887,361.23,1240.1239,2019111501001,1207.59,1568.82,1
-65.410199,98.683470,10081.1941,361.48,1238.9877,2019111501001,1207.15,1568.63,1
-65.410272,98.683200,10081.2995,362.30,1237.8513,2019111501001,1205.70,1568.00,1
-65.410345,98.682930,10081.4049,363.44,1236.7147,2019111501001,1203.17,1566.60,1
-65.410418,98.682660,10081.5102,363.33,1235.5776,2019111501001,1200.76,1564.10,1
-65.410492,98.682390,10081.6156,360.83,1234.4407,2019111501001,1199.48,1560.30,1
-65.410565,98.682121,10081.7210,356.97,1233.3037,2019111501001,1199.01,1555.98,1
-65.410639,98.681853,10081.8263,353.94,1232.1668,2019111501001,1198.15,1552.08,1
-65.410714,98.681585,10081.9317,352.14,1231.0300,2019111501001,1196.16,1548.30,1
-65.410788,98.681317,10082.0371,350.07,1229.8932,2019111501001,1193.59,1543.66,1
-65.410863,98.681049,10082.1424,347.01,1228.7561,2019111501001,1191.69,1538.71,1
-65.410938,98.680782,10082.2477,343.91,1227.6190,2019111501001,1190.95,1534.86,1
-65.411013,98.680516,10082.3531,341.52,1226.4821,2019111501001,1190.53,1532.05,1
-65.411088,98.680249,10082.4584,339.94,1225.3455,2019111501001,1189.18,1529.12,1
-65.411164,98.679984,10082.5638,338.99,1224.2089,2019111501001,1186.70,1525.69,1
-65.411240,98.679718,10082.6691,338.31,1223.0726,2019111501001,1184.23,1522.55,1
-65.411316,98.679453,10082.7745,337.92,1221.9360,2019111501001,1182.85,1520.77,1
-65.411392,98.679188,10082.8798,337.90,1220.7994,2019111501001,1182.38,1520.29,1
-65.411469,98.678924,10082.9851,338.34,1219.6627,2019111501001,1181.61,1519.95,1
-65.411546,98.678660,10083.0904,339.41,1218.5261,2019111501001,1179.70,1519.12,1
-65.411623,98.678397,10083.1958,340.86,1217.3893,2019111501001,1177.13,1517.99,1
-65.411700,98.678134,10083.3011,341.72,1216.2524,2019111501001,1175.14,1516.85,1
-65.411778,98.677871,10083.4064,340.74,1215.1151,2019111501001,1174.32,1515.06,1
-65.411856,98.677609,10083.5117,337.98,1213.9773,2019111501001,1173.92,1511.90,1
-65.411934,98.677347,10083.6170,334.63,1212.8391,2019111501001,1172.67,1507.30,1
-65.412012,98.677086,10083.7222,329.36,1211.7007,2019111501001,1170.24,1499.59,1
-65.412091,98.676825,10083.8275,320.61,1210.5618,2019111501001,1167.71,1488.32,1
-65.412170,98.676565,10083.9328,311.68,1209.4229,2019111501001,1166.23,1477.91,1
-65.412249,98.676304,10084.0381,305.50,1208.2835,2019111501001,1165.86,1471.36,1
-65.412328,98.676045,10084.1434,301.71,1207.1438,2019111501001,1165.86,1467.58,1
-65.412407,98.675785,10084.2486,299.12,1206.0034,2019111501001,1165.86,1464.98,1
-65.412487,98.675527,10084.3539,296.86,1204.8628,2019111501001,1165.70,1462.56,1
-65.412567,98.675268,10084.4592,295.04,1203.7219,2019111501001,1164.78,1459.82,1
-65.412647,98.675010,10084.5644,293.87,1202.5811,2019111501001,1162.68,1456.55,1
-65.412728,98.674752,10084.6697,293.02,1201.4400,2019111501001,1160.05,1453.06,1
-65.412808,98.674495,10084.7750,291.95,1200.2988,2019111501001,1158.18,1450.13,1
-65.412889,98.674238,10084.8802,291.14,1199.1571,2019111501001,1157.55,1448.70,1
-65.412971,98.673982,10084.9855,291.13,1198.0153,2019111501001,1157.15,1448.27,1
-65.413052,98.673726,10085.0907,291.68,1196.8730,2019111501001,1155.74,1447.42,1
-65.413134,98.673471,10085.1959,291.94,1195.7306,2019111501001,1153.21,1445.15,1
-65.413215,98.673215,10085.3012,291.41,1194.5882,2019111501001,1150.79,1442.20,1
-65.413297,98.672961,10085.4064,290.98,1193.4455,2019111501001,1149.49,1440.47,1
-65.413380,98.672707,10085.5116,291.21,1192.3025,2019111501001,1149.08,1440.29,1
-65.413462,98.672453,10085.6168,293.06,1191.1593,2019111501001,1148.26,1441.32,1
-65.413545,98.672200,10085.7220,297.26,1190.0159,2019111501001,1146.25,1443.51,1
-65.413628,98.671947,10085.8272,302.06,1188.8727,2019111501001,1143.61,1445.67,1
-65.413711,98.671694,10085.9324,306.15,1187.7300,2019111501001,1141.64,1447.79,1
-65.413795,98.671442,10086.0376,311.01,1186.5877,2019111501001,1140.95,1451.96,1
-65.413878,98.671190,10086.1428,316.10,1185.4456,2019111501001,1140.88,1456.97,1
-65.413962,98.670939,10086.2480,318.62,1184.3039,2019111501001,1140.88,1459.50,1
-65.414046,98.670688,10086.3533,319.06,1183.1624,2019111501001,1140.88,1459.94,1
-65.414131,98.670438,10086.4584,319.06,1182.0215,2019111501001,1140.88,1459.94,1
-65.414215,98.670188,10086.5636,319.06,1180.8813,2019111501001,1140.88,1459.94,1
-65.414300,98.669939,10086.6688,319.12,1179.7416,2019111501001,1140.77,1459.89,1
-65.414385,98.669690,10086.7740,319.72,1178.6025,2019111501001,1140.08,1459.79,1
-65.414471,98.669441,10086.8792,321.92,1177.4638,2019111501001,1138.17,1460.10,1
-65.414556,98.669193,10086.9844,325.52,1176.3253,2019111501001,1135.37,1460.89,1
-65.414642,98.668946,10087.0895,328.54,1175.1871,2019111501001,1132.37,1460.91,1
-65.414728,98.668699,10087.1947,331.56,1174.0492,2019111501001,1129.37,1460.93,1
-65.414814,98.668452,10087.2998,335.20,1172.9119,2019111501001,1126.54,1461.74,1
-65.414901,98.668206,10087.4050,337.40,1171.7751,2019111501001,1124.65,1462.04,1
-65.414987,98.667960,10087.5101,337.83,1170.6387,2019111501001,1124.22,1462.05,1
-65.415074,98.667715,10087.6153,337.83,1169.5025,2019111501001,1124.22,1462.05,1
-65.415161,98.667470,10087.7204,338.01,1168.3667,2019111501001,1124.22,1462.23,1
-65.415249,98.667226,10087.8256,339.12,1167.2314,2019111501001,1124.22,1463.35,1
-65.415336,98.666982,10087.9307,341.23,1166.0967,2019111501001,1124.22,1465.45,1
-65.415424,98.666738,10088.0358,342.35,1164.9625,2019111501001,1124.22,1466.57,1
-65.415512,98.666495,10088.1410,342.75,1163.8290,2019111501001,1124.12,1466.87,1
-65.415600,98.666253,10088.2461,344.30,1162.6956,2019111501001,1123.34,1467.63,1
-65.415689,98.666011,10088.3513,347.64,1161.5624,2019111501001,1121.21,1468.85,1
-65.415777,98.665769,10088.4564,350.30,1160.4296,2019111501001,1118.46,1468.75,1
-65.415866,98.665528,10088.5615,351.76,1159.2970,2019111501001,1116.42,1468.19,1
-65.415956,98.665287,10088.6666,353.15,1158.1645,2019111501001,1115.91,1469.06,1
-65.416045,98.665047,10088.7717,355.36,1157.0322,2019111501001,1115.89,1471.25,1
-65.416134,98.664808,10088.8768,356.45,1155.8997,2019111501001,1115.89,1472.34,1
-65.416224,98.664568,10088.9819,356.60,1154.7669,2019111501001,1115.89,1472.49,1
-65.416314,98.664330,10089.0870,356.75,1153.6335,2019111501001,1115.89,1472.64,1
-65.416405,98.664092,10089.1921,357.82,1152.5000,2019111501001,1115.89,1473.71,1
-65.416495,98.663854,10089.2972,360.09,1151.3666,2019111501001,1115.89,1475.97,1
-65.416586,98.663617,10089.4023,361.15,1150.2331,2019111501001,1115.89,1477.04,1
-65.416677,98.663380,10089.5074,361.29,1149.0995,2019111501001,1115.89,1477.18,1
-65.416768,98.663144,10089.6125,361.34,1147.9657,2019111501001,1115.80,1477.14,1
-65.416859,98.662908,10089.7175,361.80,1146.8314,2019111501001,1114.98,1476.78,1
-65.416951,98.662673,10089.8226,363.15,1145.6968,2019111501001,1112.59,1475.74,1
-65.417043,98.662438,10089.9277,364.71,1144.5622,2019111501001,1109.82,1474.53,1
-65.417135,98.662204,10090.0328,365.79,1143.4273,2019111501001,1107.90,1473.69,1
-65.417227,98.661970,10090.1379,366.00,1142.2922,2019111501001,1107.54,1473.53,1
-65.417319,98.661736,10090.2429,366.20,1141.1569,2019111501001,1107.17,1473.37,1
-65.417412,98.661504,10090.3480,367.02,1140.0211,2019111501001,1105.71,1472.73,1
-65.417505,98.661271,10090.4530,368.55,1138.8846,2019111501001,1103.00,1471.55,1
-65.417598,98.661039,10090.5581,370.06,1137.7480,2019111501001,1100.52,1470.58,1
-65.417691,98.660808,10090.6631,371.68,1136.6112,2019111501001,1099.39,1471.07,1
-65.417785,98.660577,10090.7682,374.28,1135.4743,2019111501001,1099.23,1473.52,1
